instance_id,severity,task_labels,primary_label,label_count,patch_hunks_total,patch_unrelated,has_excess_patch,tests_total,tests_unrelated,has_excess_test,has_modified_tests,vague_spec_score,legitimacy,suggested_fix,mentioned_entities,recommendations 
instance_navidrome__navidrome-09ae41a2da66264c60ef307882362d2e2d8d8b89,CLEAN,clean,clean,1,4,1,True,1,0,False,False,0.3000,bug,,,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [TestSubsonicApi] require UNRELATED patch hunks to pass.
instance_flipt-io__flipt-9d25c18b79bc7829a6fb08ec9e8793d5d17e2868,MINOR,underspec,underspec,1,25,0,False,6,0,False,True,0.5000,feature_request,"Introduce a clearly defined gRPC `EvaluateFlag` method and equivalent HTTP endpoint for single-flag evaluation, normalize the response to always include key/variant/value/reason/metadata, expose disti",EvaluateFlag,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_flipt-io__flipt-cf06f4ebfab7fa21eed3e5838592e8e44566957f,SEVERE,excess_tests;excess_patch,excess_tests,2,40,19,True,3,0,True,False,0.3000,enhancement,"Introduce a boolean request option named `exclude_not_found`; when enabled, skip flags that do not exist and return only existing-flag results while preserving request identifiers and response timing,",,EXCESS_PATCH: 19 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 OFF_TOPIC assertions beyond problem scope.
instance_navidrome__navidrome-f7d4fcdcc1a59d1b4f835519efb402897757e371,CLEAN,clean,clean,1,28,0,False,1,0,False,False,0.3000,bug,Replace Go `int` with `int32` for integer-representing fields in the affected Subsonic API response structures.,Genre;ArtistID3;AlbumID3;Child;NowPlayingEntry;Playlist;Share;User;Directory;Error,No contamination signals detected.
instance_element-hq__element-web-9a31cd0fa849da810b4fac6c6c015145e850b282-vnan,MODERATE,excess_tests;underspec,underspec,2,17,0,False,9,0,False,False,0.3000,feature_request,"Update `JoinRuleSettings.tsx` to add a `JoinRule.Knock` option when `feature_ask_to_join` is enabled; if the room version does not support Knock, use the existing upgrade dialog flow instead of changi",JoinRuleSettings.tsx;RoomUpgradeWarningDialog.tsx,No contamination signals detected.
instance_protonmail__webclients-51742625834d3bd0d10fe0c7e76b8739a59c6b9f,SEVERE,excess_patch;underspec;excess_tests;approach_lock,excess_patch,4,8,1,True,8,0,False,False,0.3000,bug,"Properly handle URLs with internationalized domain names by converting the hostname to Punycode format while preserving the protocol, pathname, query parameters, and fragments.",,"EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 8 circular dependency(ies) — tests [helpers/url.test.ts | should return the correct hostname, helpers/url.test.ts | should return the correct hostname with www, helpers/url.test.ts | should return the correct hostname with www and subdomain, helpers/url.test.ts | should return the correct hostname with subdomain, helpers/url.test.ts | should encode the url with punycode, helpers/url.test.ts | should encode url with punycode and keep pathname, query parameters and fragment, helpers/url.test.ts | should not encode url already punycode, helpers/url.test.ts | should not encode url with no punycode] require UNRELATED patch hunks to pass."
instance_future-architect__vuls-7e91f5ef7e5712b1a3d7d5066ad6607e9debc21c,MINOR,excess_patch,excess_patch,1,4,1,True,1,0,False,False,0.3000,bug,,,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.
instance_qutebrowser__qutebrowser-394bfaed6544c952c6b3463751abab3176ad4997-vafb3e8e01b31319c66c4e666b8a3b1d8ba55db24,SEVERE,approach_lock;excess_tests;sneaky_edit;underspec,excess_tests,4,12,0,False,25,14,True,True,0.4000,bug,"Refactor version detection into a single place with a class like `WebEngineVersions`; first parse version information from the ELF binary `libQt5WebEngineCore.so.5` (using memory mapping), then fall b",libQt5WebEngineCore.so.5;WebEngineVersions,EXCESS_TEST: 5 OFF_TOPIC assertions; 14 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_future-architect__vuls-4a72295de7b91faa59d90a5bee91535bbe76755d,SEVERE,underspec;approach_lock,underspec,2,101,5,True,2,0,False,True,0.2000,bug,,,EXCESS_PATCH: 5 hunk(s) modify code unrelated to the problem description.
instance_future-architect__vuls-83bcca6e669ba2e4102f26c4a2b52f78c7861f1a,SEVERE,approach_lock;underspec,underspec,2,12,1,True,25,0,False,False,0.2000,enhancement,"Identify listening ports from affected processes, probe them for reachability, and expose the results in output. The issue specifically calls for ListenPort to contain Address, Port, and PortScanSucce",HasPortScanSuccessOn;ListenPort;Package;ServerInfo,"EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 21 circular dependency(ies) — tests [Test_detectScanDest/empty, Test_detectScanDest/single-addr, Test_detectScanDest/dup-addr, Test_detectScanDest/multi-addr, Test_detectScanDest/asterisk, Test_updatePortStatus/nil_affected_procs, Test_updatePortStatus/nil_listen_ports, Test_updatePortStatus/update_match_single_address, Test_updatePortStatus/update_match_multi_address, Test_updatePortStatus/update_match_asterisk, Test_updatePortStatus/update_multi_packages, Test_matchListenPorts/open_empty, Test_matchListenPorts/port_empty, Test_matchListenPorts/single_match, Test_matchListenPorts/no_match_address, Test_matchListenPorts/no_match_port, Test_matchListenPorts/asterisk_match, Test_base_parseListenPorts/empty, Test_base_parseListenPorts/normal, Test_base_parseListenPorts/asterisk, Test_base_parseListenPorts/ipv6_loopback] require UNRELATED patch hunks to pass."
instance_qutebrowser__qutebrowser-fea33d607fde83cf505b228238cf365936437a63-v9f8e9d96c85c85a605e382f1510bd08563afc566,MINOR,underspec,underspec,1,2,0,False,14,0,False,False,0.2000,bug,"Base the workaround decision boundary solely on the runtime Qt version (> 6.2.2 and < 6.7.0), exclude compiled and PyQt package versions from that evaluation, and clarify the `compiled` parameter docu",,No contamination signals detected.
instance_flipt-io__flipt-a0cbc0cb65ae601270bdbe3f5313e2dfd49c80e4,SEVERE,unclear_spec;approach_lock,unclear_spec,2,4,0,False,1,0,False,False,0.5000,feature_request,Leverage Viper’s decoding hooks to implement environment variable substitution.,,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_flipt-io__flipt-f743945d599b178293e89e784b3b2374b1026430,MODERATE,excess_tests;sneaky_edit;underspec,excess_tests,3,8,1,True,20,1,True,True,0.3000,bug,"Allow Flipt to proceed with internal default values when no configuration file is provided or found, and define the default configuration path conditionally based on the platform.",/etc/flipt/config/default.yml,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 UNRELATED tests beyond problem scope.
instance_protonmail__webclients-7e54526774e577c0ebb58ced7ba8bef349a69fec,MINOR,underspec,underspec,1,24,0,False,5,0,False,False,0.4000,enhancement,"Move storage size unit definitions to a single shared source, and have all modules reference those clearly named shared constants instead of manually calculating or redefining them; centralize related",MemberStorageSelector.tsx;SubUserCreateModal.tsx;SetupOrganizationModal.tsx;multipleUserCreation/csv.ts;humanSize.ts,VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_protonmail__webclients-0d0267c4438cf378bda90bc85eed3a3615871ac4,MINOR,excess_patch;underspec,excess_patch,2,35,20,True,4,0,False,False,0.3000,feature_request,"Standardize the codebase to use the lowercase `flags` property throughout ShareLink password flag utilities, including flag detection functions and password splitting logic.",ShareLink,"EXCESS_PATCH: 20 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 4 circular dependency(ies) — tests [src/app/store/_shares/shareUrl.test.ts | hasCustomPassword returns true is CustomPassword flag is present, src/app/store/_shares/shareUrl.test.ts | hasGeneratedPasswordIncluded returns true is CustomPassword flag is present, src/app/store/_shares/shareUrl.test.ts | splitGeneratedAndCustomPassword legacy custom password returns only custom password, src/app/store/_shares/shareUrl.test.ts | splitGeneratedAndCustomPassword new custom password returns both generated and custom password] require UNRELATED patch hunks to pass."
instance_gravitational__teleport-bb69574e02bd62e5ccd3cebb25e1c992641afb2a,MINOR,excess_patch;underspec,excess_patch,2,9,1,True,2,0,False,True,0.3000,feature_request,Integrate support for string literals into the existing role and user validation/expression parsing logic so string literals are recognized as valid expressions and returned directly.,,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.
instance_future-architect__vuls-7eb77f5b5127c847481bcf600b4dca2b7a85cf3e,SEVERE,approach_lock;excess_patch;underspec,underspec,3,14,1,True,8,0,False,False,0.2000,feature_request,"Add external `nmap` support as a per-server `portscan` configuration in `config.toml`, keep the built-in scanner when `scannerBinPath` is absent, validate supported scan techniques case-insensitively ",config.toml;discover.go;DialTimeout;IsZero,"EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 6 circular dependency(ies) — tests [TestPortScanConf_getScanTechniques/nil, TestPortScanConf_getScanTechniques/single, TestPortScanConf_getScanTechniques/multiple, TestPortScanConf_getScanTechniques/unknown, TestPortScanConf_IsZero/not_zero, TestPortScanConf_IsZero/zero] require UNRELATED patch hunks to pass."
instance_internetarchive__openlibrary-d40ec88713dc95ea791b252f92d2f7b75e107440-v13642507b4fc1f8d234172bf8129942da2c2ca26,MODERATE,excess_tests;sneaky_edit;underspec,underspec,3,29,0,False,34,1,True,True,0.4000,feature_request,Add support for a `preview=true` parameter on relevant import endpoints to run the full import pipeline without persistence; have the preview response include all records that would be created or modi,Edition;Work;Author,EXCESS_TEST: 1 UNRELATED tests beyond problem scope.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_ansible__ansible-a6e671db25381ed111bbad0ab3e7d97366395d05-v0f01c69f1e2528b935359cfe578530722bca2c59,CLEAN,clean,clean,1,4,1,True,2,0,False,False,0.2000,bug,,,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.
instance_navidrome__navidrome-31799662706fedddf5bcc1a76b50409d1f91d327,SEVERE,excess_patch;approach_lock,excess_patch,2,20,3,True,1,0,False,False,0.5000,bug,"Write system metrics as soon as the application starts, and properly extract and validate Bearer tokens from the custom authorization header instead of copying the entire header.",,EXCESS_PATCH: 3 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 1 circular dependency(ies) — tests [TestServer] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity.
instance_flipt-io__flipt-0fd09def402258834b9d6c0eaa6d3b4ab93b4446,SEVERE,unclear_spec;approach_lock;underspec,underspec,3,14,0,False,3,0,False,False,0.5100,feature_request,"Implement support for authentication via Kubernetes service account tokens, leveraging the cluster's existing OIDC provider infrastructure, and add configurable parameters for the cluster API endpoint",,VAGUE_SPEC: Problem statement has significant ambiguity.
instance_NodeBB__NodeBB-0f788b8eaa4bba3c142d171fd941d015c53b65fc-v0ec6d6c2baf3cb4797482ce4829bc25cd5716649,SEVERE,approach_lock;excess_tests;excess_patch,approach_lock,3,2,0,False,8,0,False,False,0.2000,bug,,,No contamination signals detected.
instance_qutebrowser__qutebrowser-ebfe9b7aa0c4ba9d451f993e08955004aaec4345-v059c6fdc75567943479b23ebca7c07b5e9a7f34c,MINOR,underspec,underspec,1,7,0,False,1,0,False,False,0.3000,enhancement,Separate the Qt-specific message handling functionality from `log.py` and move it into a dedicated module named `qtlog.py`.,log.py;qtlog.py,No contamination signals detected.
instance_ansible__ansible-748f534312f2073a25a87871f5bd05882891b8c4-v0f01c69f1e2528b935359cfe578530722bca2c59,MINOR,underspec,underspec,1,6,2,True,3,0,False,False,0.4000,bug,,,"EXCESS_PATCH: 2 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 3 circular dependency(ies) — tests [test_default_dnf_version_detection_fedora_dnf5, test_default_dnf_version_detection_fedora_dnf4_microdnf, test_default_dnf_version_detection_fedora_dnf5_microdnf] require UNRELATED patch hunks to pass.; VAGUE_SPEC: Problem statement has moderate ambiguity."
instance_element-hq__element-web-56c7fc1948923b4b3f3507799e725ac16bcf8018-vnan,MINOR,underspec,underspec,1,6,0,False,3,0,False,False,0.2000,bug,"Provide immediate visual feedback when the reset starts, show guidance not to close or refresh the page, and lock or disable the UI/controls after “Continue” is clicked so only one reset flow and one ",,No contamination signals detected.
instance_gravitational__teleport-0415e422f12454db0c22316cf3eaa5088d6b6322,SEVERE,approach_lock;excess_tests;excess_patch,excess_patch,3,15,6,True,16,0,True,False,0.3000,bug,Change the authentication flow to present challenges for all registered U2F tokens so users can authenticate with any registered device.,,"EXCESS_PATCH: 6 hunk(s) modify code unrelated to the problem description.; EXCESS_TEST: 1 OFF_TOPIC assertions beyond problem scope.; CROSS_REF: 15 circular dependency(ies) — tests [TestU2FSignChallengeCompat/old_client,_new_server, TestU2FSignChallengeCompat/new_client,_old_server, TestMFADeviceManagement, TestMFADeviceManagement/add_initial_TOTP_device, TestMFADeviceManagement/add_a_U2F_device, TestMFADeviceManagement/fail_U2F_auth_challenge, TestMFADeviceManagement/fail_TOTP_auth_challenge, TestMFADeviceManagement/fail_a_U2F_registration_challenge, TestMFADeviceManagement/fail_a_TOTP_registration_challenge, TestMFADeviceManagement/fail_to_delete_an_unknown_device, TestMFADeviceManagement/fail_a_TOTP_auth_challenge, TestMFADeviceManagement/fail_a_U2F_auth_challenge, TestMFADeviceManagement/delete_TOTP_device_by_name, TestMFADeviceManagement/delete_last_U2F_device_by_ID, TestMigrateMFADevices] require UNRELATED patch hunks to pass."
instance_flipt-io__flipt-492cc0b158200089dceede3b1aba0ed28df3fb1d,SEVERE,approach_lock;underspec,underspec,2,7,0,False,2,0,False,False,0.3000,enhancement,"Support optional Redis cache backend settings for TLS and client tuning, specifically enabling TLS, configuring pool size and minimum idle connections, setting maximum idle lifetime, and defining netw",,No contamination signals detected.
instance_future-architect__vuls-4b680b996061044e93ef5977a081661665d3360a,MINOR,excess_patch;underspec,excess_patch,2,4,1,True,2,0,False,True,0.2500,bug,"For FreeBSD, suppress display of updatable package numbers and retrieve/parse the installed package list using `pkg info` instead of `pkg version -v` so vulnerable packages can be matched to reported ",,EXCESS_PATCH: 1 hunk(s) modify code unrelated to the problem description.
instance_protonmail__webclients-c8117f446c3d1d7e117adc6e0e46b0ece9b0b90e,SEVERE,approach_lock;underspec,underspec,2,9,0,False,2,0,False,False,0.3000,bug,"Make the ""no valid persisted session data"" case explicitly distinguishable in the logic that uses `getLastPersistedLocalID`, so the initial-handshake restoration path can correctly recover persisted p",getLastPersistedLocalID,No contamination signals detected.
