instance_id,severity,triage_priority,combined_score,primary_label,all_labels,label_count,plain_english,core_requirement,ep_score,et_score,vs_score,patch_hunks,test_breakdown,has_modified_tests,ambiguity_score,evidence_summary
django__django-16877,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Add a new Django template filter `escapeseq` that escapes each item in a sequence before further filters (e.g., `join`) are applied, analogous to how `safeseq` relates to `safe`.",0.0,0.0,0.4,1R/0A/0U,4A/0T/0U,False,0.4,
django__django-16899,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Update ModelAdmin system check error messages for invalid entries in `readonly_fields` to include the actual field name/value (not just the list index), consistent with other admin option checks.",0.0,0.0,0.3,1R/0A/0U,2A/0T/0U,False,0.3,
django__django-16901,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Fix Django’s SQL fallback for XOR so that chaining more than two Q() objects with ^ implements parity (odd number true) rather than “exactly one true” on databases without native XOR (e.g., PostgreSQL).",0.25,0.0,0.2,1R/1A/0U,1A/0T/0U,False,0.2,
django__django-16950,CLEAN,4,0.0,hard_but_clean,hard_but_clean,1,Clean task -- no issues found.,"Fix Django admin so that when creating a new parent object with inlines, a non-primary-key UUIDField with a default (used as a ForeignKey target via to_field) is populated instead of being saved as NULL.",0.0,0.0,0.4,1R/0A/0U,1A/0T/0U,False,0.4,
django__django-17029,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Ensure that Apps.clear_cache() also clears the cached results of Apps.get_swappable_settings_name (an lru_cache), so that all internal app-registry caches are reset.",0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
django__django-9296,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Make Django’s Paginator class directly iterable by implementing __iter__ so it yields each Page in order.,0.0,0.0,0.2,1R/0A/0U,1A/0T/0U,False,0.2,
matplotlib__matplotlib-13989,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix `matplotlib.pyplot.hist()` so that it respects the user-specified `range=` even when `density=True` (currently the returned bin edges ignore the requested range).,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
matplotlib__matplotlib-23476,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix figure unpickling on macOS (M1) with the MacOSX backend so that the figure DPI does not double on each pickle round-trip.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
matplotlib__matplotlib-24627,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Ensure that `Axes.cla()` and `Figure.clf()` clear operations properly deparent artists by unsetting their `.axes` and `.figure` attributes, consistent with `Artist.remove()`.",0.0,0.0,0.35,1R/0A/0U,1A/0T/0U,False,0.35,
matplotlib__matplotlib-25287,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Make the axis offset/exponent label (Axis.offsetText) use tick.labelcolor (xtick.labelcolor/ytick.labelcolor) rather than tick.color when determining its text color.,0.0,0.0,0.3,3R/0A/0U,2A/0T/0U,False,0.3,
matplotlib__matplotlib-25332,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix Matplotlib so that a Figure remains pickleable after calling `Figure.align_labels()`.,0.0,0.0,0.2,1R/0A/0U,1A/0T/0U,False,0.2,
matplotlib__matplotlib-26113,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Make `Axes.hexbin` apply the `mincnt` threshold consistently regardless of whether the `C` parameter is provided.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
pallets__flask-5014,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Disallow creating a Flask Blueprint with an empty name by raising a ValueError.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
psf__requests-1142,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Stop `requests.get()` from always adding a `Content-Length` header (or provide a way to prevent it from being sent).,0.0,0.0,0.5,1R/0A/0U,1A/0T/0U,False,0.5,
psf__requests-1921,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Ensure that setting a Session default header value to None suppresses that header from being sent, rather than sending the literal value ""None"".",0.0,0.0,0.2,1R/0A/0U,6A/0T/0U,False,0.2,
pydata__xarray-3677,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix `Dataset.merge()` so it can merge a `DataArray` argument the same way the top-level `xarray.merge()` function can.,0.0,0.0,0.2,1R/0A/0U,1A/0T/0U,False,0.2,
pydata__xarray-4075,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix xarray’s weighted mean so that passing boolean weights produces a correctly normalized result (treating True/False as 1/0) instead of an incorrect value caused by boolean dot-products.,0.0,0.0,0.2,1R/0A/0U,2A/0T/0U,False,0.2,
pydata__xarray-4094,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix `DataArray.to_unstacked_dataset` so that unstacking a stacked array created from a `Dataset` with single-dimension variables works (no `MergeError`) and supports a roundtrip via `to_stacked_array`/`to_unstacked_dataset`.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
pydata__xarray-4629,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Fix `xr.merge(..., combine_attrs='override')` so the merged object gets its own independent attrs mapping rather than referencing the attrs dict from the first input object.",0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
pydata__xarray-4687,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix `xr.where` so that applying it to a `DataArray` does not drop that `DataArray`’s `.attrs` (or provide an explicit option to preserve them).,0.0,0.0,0.5,4R/0A/0U,1A/0T/0U,False,0.5,
pydata__xarray-4966,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Teach xarray’s CF decoding to honor the OPeNDAP/THREDDS/netCDF-C “hack” where a variable delivered as unsigned bytes includes `_Unsigned=False` to indicate the data should be interpreted as signed bytes.,0.0,0.3,0.4,1R/0A/0U,0A/4T/0U,False,0.4,
pydata__xarray-6721,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix `Dataset.chunks` for zarr-backed (lazy) xarray datasets so that simply accessing the `chunks` attribute does not trigger reading/loading the full array data into memory.,0.0,0.0,0.4,1R/0A/0U,1A/0T/0U,False,0.4,
pydata__xarray-7233,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix `DatasetCoarsen.construct` so that non-dimensional coordinate variables on the original Dataset remain coordinates (are not converted into data variables) in the constructed/coarsened result.,0.0,0.0,0.4,1R/0A/0U,1A/0T/0U,False,0.4,
pylint-dev__pylint-6903,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Ensure pylint does not crash when invoked with `--jobs=0` in environments where `_query_cpu()` computes 0 CPUs (e.g., certain Kubernetes/cgroup configurations).",0.0,0.0,0.4,1R/0A/0U,1A/0T/0U,False,0.4,
pylint-dev__pylint-7277,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Prevent pylint from unconditionally removing the first entry of sys.path when executed via runpy; only remove it when it is a “current directory” placeholder.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
pytest-dev__pytest-10081,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Prevent pytest --pdb from executing unittest.TestCase tearDown for tests/classes that are skipped via @unittest.skip at the class level.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
pytest-dev__pytest-5262,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Fix `_pytest.capture.EncodedFile` so its reported `mode` does not include the binary flag (`b`), because it cannot accept `bytes` in `write()`.",0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
pytest-dev__pytest-5631,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix pytest test collection so that functions decorated with unittest.mock.patch using a NumPy array as the `new` value do not raise a ValueError during fixture argument inspection.,0.0,0.0,0.25,1R/0A/0U,1A/0T/0U,False,0.25,
pytest-dev__pytest-5787,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"When running tests with xdist, pytest’s exception/traceback serialization must preserve and display chained exceptions (both explicit `raise ... from ...` and implicit exception context), not just the final exception.",0.125,0.0,0.3,3R/1A/0U,2A/0T/0U,False,0.3,
pytest-dev__pytest-6202,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Stop pytest from rewriting the substring "".["" to ""["" when generating the test “headline”/nodeid shown in failure reports, so parameter values containing "".["" are displayed accurately.",0.0,0.0,0.35,1R/0A/0U,1A/0T/0U,False,0.35,
pytest-dev__pytest-7432,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix pytest so that using `--runxfail` does not change the reported location for tests skipped via `@pytest.mark.skip`/`skipif`.,0.0,0.0,0.2,1R/0A/0U,1A/0T/0U,False,0.2,
pytest-dev__pytest-7521,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix a regression in pytest 6.0.0rc1 where `capfd.readouterr()` normalizes carriage returns (`\r`) into newlines (`\n`) instead of preserving the original captured bytes/characters.,0.0,0.0,0.3,1R/0A/0U,2A/0T/0U,False,0.3,
pytest-dev__pytest-7571,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix the caplog fixture so that log levels changed via caplog.set_level() during a test are automatically restored at the end of that test (as documented).,0.0,0.0,0.3,3R/0A/0U,1A/0T/0U,False,0.3,
pytest-dev__pytest-7982,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Restore pytest’s pre-6.1.0 behavior of collecting tests inside symlinked directories by not skipping symlinked directories during collection.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
scikit-learn__scikit-learn-11578,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Ensure that `_log_reg_scoring_path()` evaluates probabilistic scorers using a `LogisticRegression` model configured with the requested `multi_class` setting (e.g., multinomial), rather than silently defaulting to OvR.",0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
scikit-learn__scikit-learn-12585,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Make sklearn.base.clone handle estimator *classes* used as parameter values (i.e., parameters that are types with get_params defined on instances) without raising an error.",0.0,0.0,0.4,1R/0A/0U,1A/0T/0U,False,0.4,
scikit-learn__scikit-learn-13328,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Fix HuberRegressor.fit so it can accept boolean-valued feature matrices X without raising a TypeError, by converting boolean X to float as other linear models do.",0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
scikit-learn__scikit-learn-13439,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Add a `__len__` implementation to `sklearn.pipeline.Pipeline` so that `len(pipe)` works and can be used with the new pipeline indexing/slicing support.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
scikit-learn__scikit-learn-13496,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Expose and officially support the existing `warm_start` behavior in `sklearn.ensemble.IsolationForest` by adding it to `__init__`, documenting it, and adding a regression test.",0.0,0.0,0.35,3R/0A/0U,1A/0T/0U,False,0.35,
scikit-learn__scikit-learn-13779,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Fix VotingClassifier/Voting estimator so that calling `fit(..., sample_weight=...)` does not crash when one of the configured base estimators has been set to `None` (i.e., removed).",0.0,0.0,0.3,1R/0A/0U,2A/0T/0U,False,0.3,
scikit-learn__scikit-learn-14087,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix `LogisticRegressionCV.fit` so that setting `refit=False` does not raise an `IndexError` during cross-validated regularization selection.,0.0,0.0,0.3,2R/0A/0U,9A/0T/0U,True,0.3,
scikit-learn__scikit-learn-14141,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Ensure that joblib is reported as a dependency (its version/info) for scikit-learn versions greater than 0.20, primarily by adding it to `show_versions` output.",0.0,0.0,0.5,1R/0A/0U,1A/0T/0U,False,0.5,
scikit-learn__scikit-learn-14710,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix HistGradientBoostingClassifier early stopping so it can fit when the original class labels are strings (or other non-numeric labels) without raising a type error.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
scikit-learn__scikit-learn-14894,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix `_sparse_fit` in scikit-learn’s SVM implementation so that fitting on sparse input does not raise `ZeroDivisionError` when `support_vectors_` ends up empty.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
scikit-learn__scikit-learn-25232,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Add a `fill_value` parameter to `sklearn.impute.IterativeImputer` so users can control the constant used when `initial_strategy='constant'`.,0.1,0.0,0.3,4R/1A/0U,1A/0T/0U,False,0.3,
scikit-learn__scikit-learn-25931,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Fix IsolationForest.fit so that fitting on a pandas DataFrame does not emit the spurious warning about invalid feature names when contamination is set to a non-default value (i.e., not ""auto"").",0.0,0.0,0.3,2R/0A/0U,1A/0T/0U,False,0.3,
scikit-learn__scikit-learn-25973,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Fix `SequentialFeatureSelector` so its `cv` parameter correctly accepts an iterable/generator of precomputed CV splits (e.g., from `LeaveOneGroupOut().split(...)`) as documented, instead of failing at fit time.",0.1,0.0,0.3,4R/1A/0U,1A/0T/0U,False,0.3,
sphinx-doc__sphinx-10449,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Fix Sphinx autodoc so that with `autodoc_typehints = ""description""`, `autoclass` does not display a (spurious) return type for the class derived from `__init__`’s `-> None` annotation.",0.0,0.0,0.3,3R/0A/0U,1A/0T/0U,False,0.3,
sphinx-doc__sphinx-7454,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Make `autodoc_typehints='signature'` generate an intersphinx link for the `None` return type (like it already does for `int`), matching the behavior of `autodoc_typehints='description'`.",0.0,0.3,0.3,1R/0A/0U,0A/2T/0U,False,0.3,
sphinx-doc__sphinx-7757,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Fix Sphinx’s Python signature rendering so that default values for positional-only parameters (those before the '/' marker) are preserved and displayed.,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,True,0.3,
sphinx-doc__sphinx-8475,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Update Sphinx’s linkchecker so that when a HEAD request fails with a TooManyRedirects exception, it falls back to retrying the URL with a GET request instead of immediately reporting the link as broken.",0.25,0.0,0.2,1R/1A/0U,1A/0T/0U,False,0.2,
sphinx-doc__sphinx-8621,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Fix the Sphinx :kbd: role parsing so that '-', '+' and '^' can be used as literal keystrokes without being incorrectly treated as compound-key separators that create empty/blank sub-<kbd> elements.",0.0,0.0,0.5,1R/0A/0U,2A/0T/0U,False,0.5,
sphinx-doc__sphinx-8721,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,Ensure sphinx.ext.viewcode does not generate module source pages for the EPUB build when `viewcode_enable_epub=False` (including during combined `make html epub`).,0.0,0.0,0.3,1R/0A/0U,1A/0T/0U,False,0.3,
sphinx-doc__sphinx-9320,CLEAN,4,0.0,clean,clean,1,Clean task -- no issues found.,"Fix `sphinx-quickstart` so that when a `conf.py` already exists and it prompts for a new root path name with “(or just Enter to exit)”, pressing Enter actually exits instead of producing a validation error.",0.0,0.0,0.2,2R/0A/0U,1A/0T/0U,False,0.2,
