instance_id,severity,task_labels,primary_label,label_count,patch_hunks_total,patch_unrelated,has_excess_patch,tests_total,tests_unrelated,has_excess_test,has_modified_tests,vague_spec_score,legitimacy,suggested_fix,mentioned_entities,recommendations 
instance_ansible__ansible-fb144c44144f8bd3542e71f5db62b6d322c7bd85-vba6da65a0f3baefda7a058ebbd0a8dcafb8512f5,CLEAN,clean,clean,1,7,2,True,5,0,False,False,0.1500,bug,,lib/ansible/cli/doc.py;tty_ify;I;B;M;L;U;R;C;DocCLI,SCOPE_CREEP: 2 hunk(s) modify code unrelated to the problem description.
instance_protonmail__webclients-428cd033fede5fd6ae9dbc7ab634e010b10e4209,SEVERE,approach_lock;scope_creep;weak_coverage,scope_creep,3,12,3,True,7,0,False,False,0.1700,bug,"Add support for a recovery enumeration mode that includes trashed items alongside regular items, gate recovery on both sources completing decryption, build the recovery set by merging regular items wi",,"SCOPE_CREEP: 3 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 7 circular dependency(ies) — tests [src/app/store/_photos/usePhotosRecovery.test.ts | usePhotosRecovery should pass all state if files need to be recovered, src/app/store/_photos/usePhotosRecovery.test.ts | usePhotosRecovery should pass and set errors count if some moves failed, src/app/store/_photos/usePhotosRecovery.test.ts | usePhotosRecovery should failed if deleteShare failed, src/app/store/_photos/usePhotosRecovery.test.ts | usePhotosRecovery should failed if loadChildren failed, src/app/store/_photos/usePhotosRecovery.test.ts | usePhotosRecovery should failed if moveLinks helper failed, src/app/store/_photos/usePhotosRecovery.test.ts | usePhotosRecovery should start the process if localStorage value was set to progress, src/app/store/_photos/usePhotosRecovery.test.ts | usePhotosRecovery should set state to failed if localStorage value was set to failed] require UNRELATED patch hunks to pass."
instance_qutebrowser__qutebrowser-77c3557995704a683cdb67e2a3055f7547fa22c3-v363c8a7e5ccdf6968fc7ab84a2053ac78036691d,MINOR,scope_creep;weak_coverage,weak_coverage,2,10,1,True,2,0,False,True,0.0900,bug,"Support bulk loading through `Values(opt, values=...)` from a `ScopedValue` sequence and maintain ordered scoped values in an accessible `_vmap`, while preserving the defined ordering, lookup, mutatio",add;iter;repr;str;bool;remove;clear;get_for_url;get_for_pattern;Values;ScopedValue,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.
instance_protonmail__webclients-caf10ba9ab2677761c88522d1ba8ad025779c492,SEVERE,approach_lock;scope_creep;weak_coverage,scope_creep,3,97,4,True,6,0,False,False,0.1800,enhancement,"Group calendar code by domain-specific responsibility and expose the required APIs through `calendar/recurrence`, `calendar/alarms`, `calendar/mailIntegration`, `calendar/crypto`, `calendar/api`, `cal",packages/shared/lib/calendar/apiModels.ts;packages/shared/lib/calendar/api.ts;packages/shared/lib/calendar/crypto/helpers.ts;packages/shared/lib/calendar/recurrence/getRecurrenceIdValueFromTimestamp.ts;packages/shared/lib/calendar/recurrence/rrule.ts;packages/shared/lib/date/timezone.ts;InteractiveCalendarView.tsx;applications/calendar/.../eventActions/*;rrule;rruleEqual;rruleUntil;rruleWkst;recurring;getTimezonedFrequencyString;getOnDayString,"SCOPE_CREEP: 4 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 6 circular dependency(ies) — tests [src/app/helpers/calendar/invite.test.ts | should accept events with daily recurring rules valid for invitations, src/app/helpers/calendar/invite.test.ts | should refuse events with invalid daily recurring rules, src/app/helpers/calendar/invite.test.ts | should accept events with yearly recurring rules valid for invitations, src/app/helpers/calendar/invite.test.ts | should not import alarms for invites and keep recurrence id, src/app/helpers/calendar/invite.test.ts | should refuse invitations with inconsistent custom yearly recurrence rules, src/app/helpers/calendar/invite.test.ts | should refuse invitations with non-yearly recurrence rules that contain a byyearday] require UNRELATED patch hunks to pass."
instance_navidrome__navidrome-6c6223f2f9db2c8c253e0d40a192e3519c9037d1,CLEAN,clean,clean,1,2,0,False,1,0,False,False,0.0800,bug,Adjust `selectTranscodingOptions` so it follows the required precedence order for bitrate selection and the specified `raw`/source-suffix/`DefaultDownsamplingFormat` behaviors.,selectTranscodingOptions,No contamination signals detected.
instance_qutebrowser__qutebrowser-c0be28ebee3e1837aaf3f30ec534ccd6d038f129-v9f8e9d96c85c85a605e382f1510bd08563afc566,CLEAN,clean,clean,1,4,0,False,8,0,False,False,0.1200,bug,"Add a static method `extra_suffixes_workaround` in `qutebrowser/browser/webengine/webview.py` that, for affected Qt versions only, inspects `upstream_mimetypes`, treats entries starting with `.` as ex",qutebrowser/browser/webengine/webview.py;chooseFiles;extra_suffixes_workaround;guess_all_extensions,No contamination signals detected.
instance_qutebrowser__qutebrowser-6dd402c0d0f7665d32a74c43c5b4cf5dc8aff28d-v5fc38aaf22415ab0b70567368332beee7955b367,SEVERE,approach_lock;weak_coverage,weak_coverage,2,3,0,False,1,0,False,False,0.1800,bug,"Introduce/use a public DeserializationError in qutebrowser/components/braveadblock.py to normalize adblock cache deserialization failures across versions, and have BraveAdBlocker.read_cache() catch an",qutebrowser/components/braveadblock.py;read_cache;BraveAdBlocker;DeserializationError,No contamination signals detected.
instance_NodeBB__NodeBB-8168c6c40707478f71b8af60300830fe554c778c-vf2cf3cbd463b7ad942381f1c6d077626485a1e9e,CLEAN,clean,clean,1,10,0,False,4,0,False,False,0.1800,bug,"Add centralized user-image cleanup helpers in `src/user/picture.js` (`User.getLocalCoverPath`, `User.getLocalAvatarPath`, `User.removeProfileImage`, and `User.removeCoverPicture`), update the group-co",src/groups/cover.js;src/socket.io/user/picture.js;src/socket.io/user/profile.js;src/user/delete.js;src/user/picture.js;upload_path/files;relative_path/assets/uploads/files/;upload_path/profile;relative_path/assets/uploads/profile/;Groups.removeCover;SocketUser.removeUploadedPicture;SocketUser.removeCover;User.getLocalCoverPath;User.getLocalAvatarPath;User.removeProfileImage,No contamination signals detected.
instance_qutebrowser__qutebrowser-5cef49ff3074f9eab1da6937a141a39a20828502-v02ad04386d5238fe2d1a1be450df257370de4b6a,MINOR,weak_coverage,weak_coverage,1,6,1,True,1,0,False,True,0.1200,bug,"Add `was_sigterm` to `ProcessOutcome` to detect `SIGTERM` terminations, add `_crash_signal` to recover the corresponding Python signal for crashed processes, and use those results in `state_str`, `__s",qutebrowser/misc/guiprocess.py;was_sigterm;_crash_signal;__str__;str;state_str;_on_finished;finished;ProcessOutcome;QProcess,SCOPE_CREEP: 1 hunk(s) modify code unrelated to the problem description.
instance_future-architect__vuls-01441351c3407abfc21c48a38e28828e1b504e0c,CLEAN,clean,clean,1,1,0,False,2,0,False,False,0.2200,bug,"Detect Fortinet devices from EntPhysicalTables[1] by checking EntPhysicalName for the relevant Fortinet prefix (such as ""FS_""), derive the product/model from that prefix and name suffix, parse EntPhys",SNMP2CPE,No contamination signals detected.
instance_internetarchive__openlibrary-9bdfd29fac883e77dcbc4208cab28c06fd963ab2-v76304ecdb3a5954fcf13feb710e8c40fcf24b73c,SEVERE,approach_lock;scope_creep,scope_creep,2,12,3,True,5,0,False,True,0.2800,bug,"Update process_user_query so it performs case-insensitive alias mapping, greedy field binding, LCC normalization, multi-word grouping, and boolean-operator preservation in the normalized query string.",process_user_query,"SCOPE_CREEP: 3 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 5 circular dependency(ies) — tests [test_query_parser_fields, test_query_parser_fields, test_query_parser_fields, test_query_parser_fields, test_query_parser_fields] require UNRELATED patch hunks to pass."
instance_element-hq__element-web-d405160080bbe804f7e9294067d004a7d4dad9d6-vnan,MINOR,weak_coverage,weak_coverage,1,7,0,False,5,0,False,False,0.0800,bug,"Use the existing PassphraseField and PassphraseConfirmField with a minimum strength threshold of 3, localized labels and errors via _t/_td, no custom input IDs, autocomplete=""new-password"", and field ",ExportE2eKeysDialog.tsx;en_EN.json;_t;_td;exportRoomKeys;ExportE2eKeysDialog;PassphraseField;PassphraseConfirmField;Field,No contamination signals detected.
instance_protonmail__webclients-5f0745dd6993bb1430a951c62a49807c6635cd77,SEVERE,approach_lock;scope_creep;weak_coverage,weak_coverage,3,30,3,True,3,0,False,False,0.1500,bug,"Update `getPaymentMethodOptions` to gate and expose the Bitcoin option as specified; update the `Bitcoin` component and `useCheckStatus` polling behavior to enforce amount limits, loading/error/succes",packages/components/containers/payments/Bitcoin.tsx;packages/components/containers/payments/BitcoinInfoMessage.tsx;packages/components/containers/payments/BitcoinQRCode.tsx;packages/shared/lib/constants.ts;getPaymentMethodOptions;request;useCheckStatus;onTokenValidated;Bitcoin;BitcoinIcon;BitcoinDetails;BitcoinQRCode;BitcoinInfoMessage;CreditsModal;SubscriptionModal,"SCOPE_CREEP: 3 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 3 circular dependency(ies) — tests [containers/payments/Bitcoin.test.tsx | should render, containers/payments/Bitcoin.test.tsx | should show loading during the initial fetching, containers/payments/Bitcoin.test.tsx | should check the token every 10 seconds] require UNRELATED patch hunks to pass."
instance_NodeBB__NodeBB-bad15643013ca15affe408b75eba9e47cc604bb2-vd59a5728dfc977f44533186ace531248c2917516,CLEAN,clean,clean,1,3,0,False,1,0,False,False,0.1400,enhancement,,src/user/index.js;meta.userOrGroupExists;getUidsByUserslugs,No contamination signals detected.
instance_internetarchive__openlibrary-322d7a46cdc965bfabbf9500e98fde098c9d95b2-v13642507b4fc1f8d234172bf8129942da2c2ca26,CLEAN,clean,clean,1,9,0,False,11,0,False,True,0.1500,enhancement,"Introduce a unified `SolrUpdateState`, remove `AddRequest`, `DeleteRequest`, `CommitRequest`, and `SolrUpdateRequest`, add an `AbstractSolrUpdater` base class with `WorkSolrUpdater`, `AuthorSolrUpdate",openlibrary/solr/update_work.py;update_work;solr_update;update_keys;update_key;key_test;preload_keys;to_solr_requests_json;has_changes;clear_requests;__add__;AddRequest;DeleteRequest;CommitRequest;SolrUpdateRequest,No contamination signals detected.
instance_tutao__tutanota-fe240cbf7f0fdd6744ef7bef8cb61676bcdbb621-vc4e41fd0029957297843cb9dec4a25c7c756f029,SEVERE,scope_creep;approach_lock,scope_creep,2,19,5,True,107,0,False,False,0.1400,bug,"Implement checkEventValidity in src/calendar/date/CalendarUtils.ts so it inspects startTime and endTime and returns a CalendarEventValidity enum value, with precedence invalid date first, then pre-197",src/calendar/date/CalendarUtils.ts;checkEventValidity;CalendarEvent;CalendarEventValidity,"SCOPE_CREEP: 5 hunk(s) modify code unrelated to the problem description.; CROSS_REF: 107 circular dependency(ies) — tests [test/tests/api/worker/facades/LoginFacadeTest.js | test suite, test/tests/api/common/utils/LoggerTest.js | test suite, test/tests/api/common/utils/BirthdayUtilsTest.js | test suite, test/tests/api/worker/rest/EntityRestClientTest.js | test suite, test/tests/api/worker/crypto/CryptoFacadeTest.js | test suite, test/tests/api/worker/crypto/OwnerEncSessionKeysUpdateQueueTest.js | test suite, test/tests/api/worker/crypto/CompatibilityTest.js | test suite, test/tests/api/common/error/RestErrorTest.js | test suite, test/tests/api/common/error/TutanotaErrorTest.js | test suite, test/tests/api/worker/rest/RestClientTest.js | test suite, test/tests/api/worker/rest/EntityRestCacheTest.js | test suite, test/tests/api/worker/rest/EphemeralCacheStorageTest.js | test suite, test/tests/api/worker/EventBusClientTest.js | test suite, test/tests/api/worker/search/TokenizerTest.js | test suite, test/tests/api/worker/search/IndexerTest.js | test suite, test/tests/api/worker/search/IndexerCoreTest.js | test suite, test/tests/api/worker/search/ContactIndexerTest.js | test suite, test/tests/api/worker/search/GroupInfoIndexerTest.js | test suite, test/tests/api/worker/search/MailIndexerTest.js | test suite, test/tests/api/worker/search/IndexUtilsTest.js | test suite, test/tests/api/worker/search/SearchFacadeTest.js | test suite, test/tests/api/worker/search/SuggestionFacadeTest.js | test suite, test/tests/api/worker/search/SearchIndexEncodingTest.js | test suite, test/tests/serviceworker/SwTest.js | test suite, test/tests/api/worker/search/EventQueueTest.js | test suite, test/tests/api/worker/facades/MailFacadeTest.js | test suite, test/tests/api/worker/facades/CalendarFacadeTest.js | test suite, test/tests/api/worker/facades/UserFacadeTest.js | test suite, test/tests/api/worker/SuspensionHandlerTest.js | test suite, test/tests/api/worker/facades/ConfigurationDbTest.js | test suite, test/tests/api/worker/CompressionTest.js | test suite, test/tests/api/common/utils/PlainTextSearchTest.js | test suite, test/tests/api/common/utils/EntityUtilsTest.js | test suite, test/tests/api/worker/rest/CborDateEncoderTest.js | test suite, test/tests/api/worker/facades/BlobFacadeTest.js | test suite, test/tests/api/worker/facades/BlobAccessTokenFacadeTest.js | test suite, test/tests/api/worker/utils/SleepDetectorTest.js | test suite, test/tests/api/worker/rest/ServiceExecutorTest.js | test suite, test/tests/api/worker/rest/CacheStorageProxyTest.js | test suite, test/tests/contacts/VCardExporterTest.js | test suite, test/tests/contacts/VCardImporterTest.js | test suite, test/tests/misc/ClientDetectorTest.js | test suite, test/tests/misc/LanguageViewModelTest.js | test suite, test/tests/api/common/utils/CommonFormatterTest.js | test suite, test/tests/misc/FormatterTest.js | test suite, test/tests/api/worker/UrlifierTest.js | test suite, test/tests/misc/PasswordUtilsTest.js | test suite, test/tests/gui/animation/AnimationsTest.js | test suite, test/tests/gui/ThemeControllerTest.js | test suite, test/tests/api/main/EntropyCollectorTest.js | test suite, test/tests/misc/HtmlSanitizerTest.js | test suite, test/tests/mail/InboxRuleHandlerTest.js | test suite, test/tests/mail/MailUtilsSignatureTest.js | test suite, test/tests/mail/MailModelTest.js | test suite, test/tests/contacts/ContactUtilsTest.js | test suite, test/tests/contacts/ContactMergeUtilsTest.js | test suite, test/tests/calendar/CalendarModelTest.js | test suite, test/tests/calendar/CalendarUtilsTest.js | test suite, test/tests/calendar/CalendarParserTest.js | test suite, test/tests/calendar/CalendarImporterTest.js | test suite, test/tests/calendar/AlarmSchedulerTest.js | test suite, test/tests/support/FaqModelTest.js | test suite, test/tests/gui/base/WizardDialogNTest.js | test suite, test/tests/calendar/eventeditor/CalendarEventWhenModelTest.js | test suite, test/tests/calendar/eventeditor/CalendarEventWhoModelTest.js | test suite, test/tests/calendar/eventeditor/CalendarEventAlarmModelTest.js | test suite, test/tests/calendar/eventeditor/CalendarEventModelTest.js | test suite, test/tests/gui/ColorTest.js | test suite, test/tests/mail/SendMailModelTest.js | test suite, test/tests/misc/OutOfOfficeNotificationTest.js | test suite, test/tests/subscription/PriceUtilsTest.js | test suite, test/tests/subscription/SubscriptionUtilsTest.js | test suite, test/tests/subscription/CreditCardViewModelTest.js | test suite, test/tests/mail/TemplateSearchFilterTest.js | test suite, test/tests/mail/KnowledgeBaseSearchFilterTest.js | test suite, test/tests/mail/export/ExporterTest.js | test suite, test/tests/mail/export/BundlerTest.js | test suite, test/tests/api/common/utils/FileUtilsTest.js | test suite, test/tests/gui/GuiUtilsTest.js | test suite, test/tests/misc/ParserTest.js | test suite, test/tests/misc/news/items/ReferralLinkNewsTest.js | test suite, test/tests/settings/TemplateEditorModelTest.js | test suite, test/tests/settings/mailaddress/MailAddressTableModelTest.js | test suite, test/tests/settings/UserDataExportTest.js | test suite, test/tests/settings/login/secondfactor/SecondFactorEditModelTest.js | test suite, test/tests/misc/SchedulerTest.js | test suite, test/tests/misc/parsing/MailAddressParserTest.js | test suite, test/tests/misc/FormatValidatorTest.js | test suite, test/tests/settings/whitelabel/CustomColorEditorTest.js | test suite, test/tests/login/LoginViewModelTest.js | test suite, test/tests/misc/credentials/CredentialsProviderTest.js | test suite, test/tests/misc/DeviceConfigTest.js | test suite, test/tests/calendar/EventDragHandlerTest.js | test suite, test/tests/calendar/CalendarGuiUtilsTest.js | test suite, test/tests/calendar/CalendarViewModelTest.js | test suite, test/tests/misc/credentials/NativeCredentialsEncryptionTest.js | test suite, test/tests/misc/credentials/CredentialsKeyProviderTest.js | test suite, test/tests/misc/webauthn/WebauthnClientTest.js | test suite, test/tests/translations/TranslationKeysTest.js | test suite, test/tests/misc/UsageTestModelTest.js | test suite, test/tests/misc/NewsModelTest.js | test suite, test/tests/file/FileControllerTest.js | test suite, test/tests/api/worker/rest/CustomCacheHandlerTest.js | test suite, test/tests/misc/RecipientsModelTest.js | test suite, test/tests/api/worker/facades/MailAddressFacadeTest.js | test suite, test/tests/mail/model/FolderSystemTest.js | test suite, test/tests/misc/ListModelTest.js | test suite] require UNRELATED patch hunks to pass."
